+ . /home/htang2/toolchain-20251006/toolchain.rc
++ ROOT=/home/htang2/toolchain-20251006
++ export PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ export LD_LIBRARY_PATH=/home/htang2/toolchain-20251006/lib:/home/htang2/toolchain-20251006/lib64:/home/htang2/toolchain-20251006/opt/cuda/lib:/home/htang2/toolchain-20251006/opt/cuda/lib64:/home/htang2/toolchain-20251006/opt/cuda/extras/CUPTI/lib64:
++ LD_LIBRARY_PATH=/home/htang2/toolchain-20251006/lib:/home/htang2/toolchain-20251006/lib64:/home/htang2/toolchain-20251006/opt/cuda/lib:/home/htang2/toolchain-20251006/opt/cuda/lib64:/home/htang2/toolchain-20251006/opt/cuda/extras/CUPTI/lib64:
+ source /home/s2283874/ssast/venvssast/bin/activate
++ deactivate nondestructive
++ '[' -n '' ']'
++ '[' -n '' ']'
++ hash -r
++ '[' -n '' ']'
++ unset VIRTUAL_ENV
++ unset VIRTUAL_ENV_PROMPT
++ '[' '!' nondestructive = nondestructive ']'
++ '[' linux-gnu = cygwin ']'
++ '[' linux-gnu = msys ']'
++ export VIRTUAL_ENV=/home/s2283874/ssast/venvssast
++ VIRTUAL_ENV=/home/s2283874/ssast/venvssast
++ _OLD_VIRTUAL_PATH=/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ PATH=/home/s2283874/ssast/venvssast/bin:/home/htang2/toolchain-20251006/bin:/home/htang2/toolchain-20251006/opt/cuda/bin:/usr/games:/usr/local/games:/usr/bin:/usr/sbin:/usr/local/bin:/usr/local/sbin
++ export PATH
++ '[' -n '' ']'
++ '[' -z '' ']'
++ _OLD_VIRTUAL_PS1=
++ PS1='(venvssast) '
++ export PS1
++ VIRTUAL_ENV_PROMPT='(venvssast) '
++ export VIRTUAL_ENV_PROMPT
++ hash -r
+ export TORCH_HOME=../../pretrained_models
+ TORCH_HOME=../../pretrained_models
+ mkdir exp
mkdir: cannot create directory ‘exp’: File exists
+ mkdir slurm_log
mkdir: cannot create directory ‘slurm_log’: File exists
+ librispeech360_dir=/home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-360
+ librispeech100_dir=/home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-100
+ '[' '!' -d /home/s2283874/../../disk/scratch/s2283874/librispeech/train-clean-360 ']'
+ mkdir -p /home/s2283874/../../disk/scratch/s2283874/librispeech/
+ echo 'LibriSpeech directory not found. Extracting archive...'
LibriSpeech directory not found. Extracting archive...
+ tar -xzf /home/s2283874/ssast/src/prep_data/librispeech/train-clean-360.tar.gz -C /home/s2283874/../../disk/scratch/s2283874/librispeech/
tar: LibriSpeech/train-clean-360/4238/12895/4238-12895-0043.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/480/126336/480-126336-0012.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/480/123176/480-123176-0037.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/2790/142824/2790-142824-0058.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/543/133217/543-133217.trans.txt: Cannot open: File exists
tar: LibriSpeech/train-clean-360/3009/10327/3009-10327-0088.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/3370/163384/3370-163384-0018.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-360/5723/43306/5723-43306-0013.flac: Cannot open: File exists
tar: Exiting with failure status due to previous errors
+ tar -xzf /home/s2283874/ssast/src/prep_data/librispeech/train-clean-100.tar.gz -C /home/s2283874/../../disk/scratch/s2283874/librispeech/
tar: LibriSpeech/train-clean-100/2514/149482/2514-149482-0097.flac: Cannot open: File exists
tar: LibriSpeech/train-clean-100/4859/29340/4859-29340-0025.flac: Cannot open: File exists
tar: Exiting with failure status due to previous errors
+ json_file=/home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut.json
+ json_test_file=/home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut_test.json
+ '[' '!' -f /home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut.json ']'
+ '[' '!' -f /home/s2283874/../../disk/scratch/s2283874/librispeech/librispeech_tr360_cut_test.json ']'
+ echo 'JSON file not found. Running prep_librispeech.py...'
JSON file not found. Running prep_librispeech.py...
+ python /home/s2283874/ssast/src/prep_data/librispeech/prep_librispeech.py
find 1k .wav files, time eclipse: 0.0 seconds.
   >> MPG: 0.034, MPC: 2.338, MPMHB: 2.158
Epoch: [46][575/1625]	Per Sample Total Time 0.00845	Per Sample Data Time 0.00481	Per Sample DNN Time 0.00363	Train Loss 6.4134	
   >> MPG: 0.034, MPC: 2.393, MPMHB: 2.133
Epoch: [46][675/1625]	Per Sample Total Time 0.00614	Per Sample Data Time 0.00251	Per Sample DNN Time 0.00363	Train Loss 6.4686	
   >> MPG: 0.036, MPC: 2.315, MPMHB: 2.150
Epoch: [46][775/1625]	Per Sample Total Time 0.00536	Per Sample Data Time 0.00174	Per Sample DNN Time 0.00362	Train Loss 6.5495	
   >> MPG: 0.036, MPC: 2.481, MPMHB: 2.096
Epoch: [46][875/1625]	Per Sample Total Time 0.00498	Per Sample Data Time 0.00135	Per Sample DNN Time 0.00362	Train Loss 6.3890	
   >> MPG: 0.035, MPC: 2.289, MPMHB: 2.201
Epoch: [46][975/1625]	Per Sample Total Time 0.00475	Per Sample Data Time 0.00112	Per Sample DNN Time 0.00363	Train Loss 6.5658	
   >> MPG: 0.037, MPC: 2.319, MPMHB: 2.234
Epoch: [46][1075/1625]	Per Sample Total Time 0.00459	Per Sample Data Time 0.00096	Per Sample DNN Time 0.00363	Train Loss 6.5980	
   >> MPG: 0.037, MPC: 2.322, MPMHB: 2.267
Epoch: [46][1175/1625]	Per Sample Total Time 0.00449	Per Sample Data Time 0.00085	Per Sample DNN Time 0.00364	Train Loss 6.6312	
   >> MPG: 0.038, MPC: 2.252, MPMHB: 2.281
---------------- step 74400 evaluation ----------------
masked acc train: 0.490312
nce loss train: 6.286940
masked acc eval: 0.479922
nce loss eval: 0.038174
# 94, step 73600-74400, lr: 1.562500e-05
# 94, step 73600-74400, training time: 225.694
---------------- evaluation finished ----------------
Epoch: [46][1275/1625]	Per Sample Total Time 0.46288	Per Sample Data Time 0.45913	Per Sample DNN Time 0.00375	Train Loss 6.4474	
   >> MPG: 0.035, MPC: 2.252, MPMHB: 2.273
Epoch: [46][1375/1625]	Per Sample Total Time 0.00843	Per Sample Data Time 0.00473	Per Sample DNN Time 0.00369	Train Loss 6.4222	
   >> MPG: 0.035, MPC: 2.281, MPMHB: 2.231
Epoch: [46][1475/1625]	Per Sample Total Time 0.00615	Per Sample Data Time 0.00247	Per Sample DNN Time 0.00368	Train Loss 6.5845	
   >> MPG: 0.037, MPC: 2.248, MPMHB: 2.301
Epoch: [46][1575/1625]	Per Sample Total Time 0.00539	Per Sample Data Time 0.00172	Per Sample DNN Time 0.00367	Train Loss 6.3901	
   >> MPG: 0.037, MPC: 2.043, MPMHB: 2.298
2026-01-28 21:21:23.953301
Epoch: [47][50/1625]	Per Sample Total Time 0.00507	Per Sample Data Time 0.00141	Per Sample DNN Time 0.00367	Train Loss 6.3865	
   >> MPG: 0.036, MPC: 2.151, MPMHB: 2.272
Epoch: [47][150/1625]	Per Sample Total Time 0.00484	Per Sample Data Time 0.00116	Per Sample DNN Time 0.00367	Train Loss 6.4345	
   >> MPG: 0.036, MPC: 2.216, MPMHB: 2.224
Epoch: [47][250/1625]	Per Sample Total Time 0.00468	Per Sample Data Time 0.00100	Per Sample DNN Time 0.00368	Train Loss 6.4246	
   >> MPG: 0.035, MPC: 2.334, MPMHB: 2.145
Epoch: [47][350/1625]	Per Sample Total Time 0.00457	Per Sample Data Time 0.00088	Per Sample DNN Time 0.00368	Train Loss 6.4639	
   >> MPG: 0.037, MPC: 2.225, MPMHB: 2.229
---------------- step 75200 evaluation ----------------
masked acc train: 0.476289
nce loss train: 6.557158
masked acc eval: 0.479665
nce loss eval: 0.038194
# 95, step 74400-75200, lr: 1.562500e-05
# 95, step 74400-75200, training time: 143.564
---------------- evaluation finished ----------------
Epoch: [47][450/1625]	Per Sample Total Time 0.46716	Per Sample Data Time 0.46345	Per Sample DNN Time 0.00371	Train Loss 6.5333	
   >> MPG: 0.036, MPC: 2.442, MPMHB: 2.113
Epoch: [47][550/1625]	Per Sample Total Time 0.00847	Per Sample Data Time 0.00478	Per Sample DNN Time 0.00370	Train Loss 6.5340	
   >> MPG: 0.037, MPC: 2.235, MPMHB: 2.282
Epoch: [47][650/1625]	Per Sample Total Time 0.00621	Per Sample Data Time 0.00250	Per Sample DNN Time 0.00371	Train Loss 6.3945	
   >> MPG: 0.034, MPC: 2.315, MPMHB: 2.188
Epoch: [47][750/1625]	Per Sample Total Time 0.00544	Per Sample Data Time 0.00173	Per Sample DNN Time 0.00371	Train Loss 6.5044	
   >> MPG: 0.037, MPC: 2.147, MPMHB: 2.312
Epoch: [47][850/1625]	Per Sample Total Time 0.00505	Per Sample Data Time 0.00135	Per Sample DNN Time 0.00371	Train Loss 6.5018	
   >> MPG: 0.037, MPC: 2.212, MPMHB: 2.256
Epoch: [47][950/1625]	Per Sample Total Time 0.00482	Per Sample Data Time 0.00112	Per Sample DNN Time 0.00371	Train Loss 6.4083	
   >> MPG: 0.036, MPC: 2.274, MPMHB: 2.177
Epoch: [47][1050/1625]	Per Sample Total Time 0.00467	Per Sample Data Time 0.00096	Per Sample DNN Time 0.00371	Train Loss 6.3354	
   >> MPG: 0.035, MPC: 2.252, MPMHB: 2.176
Epoch: [47][1150/1625]	Per Sample Total Time 0.00456	Per Sample Data Time 0.00085	Per Sample DNN Time 0.00370	Train Loss 6.4433	
   >> MPG: 0.036, MPC: 2.191, MPMHB: 2.266
---------------- step 76000 evaluation ----------------
masked acc train: 0.482656
nce loss train: 6.496168
masked acc eval: 0.479889
nce loss eval: 0.038168
# 96, step 75200-76000, lr: 1.562500e-05
# 96, step 75200-76000, training time: 229.099
---------------- evaluation finished ----------------
Epoch: [47][1250/1625]	Per Sample Total Time 0.46708	Per Sample Data Time 0.46351	Per Sample DNN Time 0.00357	Train Loss 6.5880	
   >> MPG: 0.037, MPC: 2.339, MPMHB: 2.231
Epoch: [47][1350/1625]	Per Sample Total Time 0.00847	Per Sample Data Time 0.00478	Per Sample DNN Time 0.00369	Train Loss 6.7020	
   >> MPG: 0.039, MPC: 2.264, MPMHB: 2.288
Epoch: [47][1450/1625]	Per Sample Total Time 0.00618	Per Sample Data Time 0.00250	Per Sample DNN Time 0.00368	Train Loss 6.2792	
   >> MPG: 0.035, MPC: 2.172, MPMHB: 2.209
Epoch: [47][1550/1625]	Per Sample Total Time 0.00543	Per Sample Data Time 0.00173	Per Sample DNN Time 0.00370	Train Loss 6.4825	
   >> MPG: 0.037, MPC: 2.182, MPMHB: 2.270
2026-01-28 21:29:09.665491
Epoch: [48][25/1625]	Per Sample Total Time 0.00512	Per Sample Data Time 0.00142	Per Sample DNN Time 0.00369	Train Loss 6.4537	
   >> MPG: 0.035, MPC: 2.375, MPMHB: 2.161
Epoch: [48][125/1625]	Per Sample Total Time 0.00487	Per Sample Data Time 0.00118	Per Sample DNN Time 0.00369	Train Loss 6.3267	
   >> MPG: 0.034, MPC: 2.315, MPMHB: 2.150
Epoch: [48][225/1625]	Per Sample Total Time 0.00470	Per Sample Data Time 0.00101	Per Sample DNN Time 0.00369	Train Loss 6.5490	
   >> MPG: 0.038, MPC: 2.211, MPMHB: 2.270
Epoch: [48][325/1625]	Per Sample Total Time 0.00459	Per Sample Data Time 0.00089	Per Sample DNN Time 0.00370	Train Loss 6.4175	
   >> MPG: 0.036, MPC: 2.198, MPMHB: 2.227
---------------- step 76800 evaluation ----------------
masked acc train: 0.442422
nce loss train: 6.483453
masked acc eval: 0.479396
nce loss eval: 0.038180
# 97, step 76000-76800, lr: 7.812500e-06
# 97, step 76000-76800, training time: 139.712
---------------- evaluation finished ----------------
Epoch: [48][425/1625]	Per Sample Total Time 0.48138	Per Sample Data Time 0.47774	Per Sample DNN Time 0.00364	Train Loss 6.3484	
   >> MPG: 0.036, MPC: 2.019, MPMHB: 2.329
Epoch: [48][525/1625]	Per Sample Total Time 0.00879	Per Sample Data Time 0.00493	Per Sample DNN Time 0.00386	Train Loss 6.4908	
   >> MPG: 0.037, MPC: 2.172, MPMHB: 2.280
Epoch: [48][625/1625]	Per Sample Total Time 0.00641	Per Sample Data Time 0.00257	Per Sample DNN Time 0.00383	Train Loss 6.3420	
   >> MPG: 0.035, MPC: 2.235, MPMHB: 2.164
Epoch: [48][725/1625]	Per Sample Total Time 0.00560	Per Sample Data Time 0.00179	Per Sample DNN Time 0.00381	Train Loss 6.3265	
   >> MPG: 0.034, MPC: 2.332, MPMHB: 2.133
Epoch: [48][825/1625]	Per Sample Total Time 0.00518	Per Sample Data Time 0.00139	Per Sample DNN Time 0.00379	Train Loss 6.3515	
   >> MPG: 0.035, MPC: 2.225, MPMHB: 2.198
Epoch: [48][925/1625]	Per Sample Total Time 0.00495	Per Sample Data Time 0.00115	Per Sample DNN Time 0.00379	Train Loss 6.5154	
   >> MPG: 0.035, MPC: 2.396, MPMHB: 2.193
Epoch: [48][1025/1625]	Per Sample Total Time 0.00478	Per Sample Data Time 0.00099	Per Sample DNN Time 0.00379	Train Loss 6.5611	
   >> MPG: 0.037, MPC: 2.288, MPMHB: 2.241
Epoch: [48][1125/1625]	Per Sample Total Time 0.00467	Per Sample Data Time 0.00088	Per Sample DNN Time 0.00380	Train Loss 6.4301	
   >> MPG: 0.036, MPC: 2.227, MPMHB: 2.219
---------------- step 77600 evaluation ----------------
masked acc train: 0.457461
nce loss train: 6.388960
masked acc eval: 0.480508
nce loss eval: 0.038175
# 98, step 76800-77600, lr: 7.812500e-06
# 98, step 76800-77600, training time: 234.770
---------------- evaluation finished ----------------
Epoch: [48][1225/1625]	Per Sample Total Time 0.48714	Per Sample Data Time 0.48335	Per Sample DNN Time 0.00379	Train Loss 6.5032	
   >> MPG: 0.038, MPC: 2.119, MPMHB: 2.314
Epoch: [48][1325/1625]	Per Sample Total Time 0.00880	Per Sample Data Time 0.00499	Per Sample DNN Time 0.00381	Train Loss 6.7089	
   >> MPG: 0.038, MPC: 2.349, MPMHB: 2.260
Epoch: [48][1425/1625]	Per Sample Total Time 0.00645	Per Sample Data Time 0.00261	Per Sample DNN Time 0.00384	Train Loss 6.5168	
   >> MPG: 0.038, MPC: 2.060, MPMHB: 2.347
Epoch: [48][1525/1625]	Per Sample Total Time 0.00564	Per Sample Data Time 0.00181	Per Sample DNN Time 0.00383	Train Loss 6.3827	
   >> MPG: 0.035, MPC: 2.288, MPMHB: 2.173
2026-01-28 21:37:06.904699
Epoch: [49][0/1625]	Per Sample Total Time 0.00535	Per Sample Data Time 0.00154	Per Sample DNN Time 0.00381	Train Loss 6.4099	
   >> MPG: 0.035, MPC: 2.350, MPMHB: 2.147
Epoch: [49][100/1625]	Per Sample Total Time 0.00508	Per Sample Data Time 0.00127	Per Sample DNN Time 0.00381	Train Loss 6.4526	
   >> MPG: 0.036, MPC: 2.228, MPMHB: 2.221
Epoch: [49][200/1625]	Per Sample Total Time 0.00488	Per Sample Data Time 0.00109	Per Sample DNN Time 0.00379	Train Loss 6.4406	
   >> MPG: 0.036, MPC: 2.186, MPMHB: 2.259
Epoch: [49][300/1625]	Per Sample Total Time 0.00474	Per Sample Data Time 0.00096	Per Sample DNN Time 0.00378	Train Loss 6.5119	
   >> MPG: 0.037, MPC: 2.136, MPMHB: 2.341
---------------- step 78400 evaluation ----------------
masked acc train: 0.450977
nce loss train: 6.609195
masked acc eval: 0.480737
nce loss eval: 0.038160
# 99, step 77600-78400, lr: 7.812500e-06
# 99, step 77600-78400, training time: 133.614
---------------- evaluation finished ----------------
Epoch: [49][400/1625]	Per Sample Total Time 0.47380	Per Sample Data Time 0.46972	Per Sample DNN Time 0.00409	Train Loss 6.4845	
   >> MPG: 0.036, MPC: 2.293, MPMHB: 2.196
Epoch: [49][500/1625]	Per Sample Total Time 0.00853	Per Sample Data Time 0.00484	Per Sample DNN Time 0.00370	Train Loss 6.4301	
   >> MPG: 0.036, MPC: 2.178, MPMHB: 2.260
Epoch: [49][600/1625]	Per Sample Total Time 0.00623	Per Sample Data Time 0.00252	Per Sample DNN Time 0.00371	Train Loss 6.4508	
   >> MPG: 0.036, MPC: 2.286, MPMHB: 2.193
Epoch: [49][700/1625]	Per Sample Total Time 0.00547	Per Sample Data Time 0.00175	Per Sample DNN Time 0.00372	Train Loss 6.4396	
   >> MPG: 0.037, MPC: 2.181, MPMHB: 2.248
Epoch: [49][800/1625]	Per Sample Total Time 0.00507	Per Sample Data Time 0.00136	Per Sample DNN Time 0.00371	Train Loss 6.5633	
   >> MPG: 0.037, MPC: 2.299, MPMHB: 2.233
Epoch: [49][900/1625]	Per Sample Total Time 0.00483	Per Sample Data Time 0.00113	Per Sample DNN Time 0.00370	Train Loss 6.4523	
   >> MPG: 0.037, MPC: 2.212, MPMHB: 2.210
Epoch: [49][1000/1625]	Per Sample Total Time 0.00467	Per Sample Data Time 0.00097	Per Sample DNN Time 0.00370	Train Loss 6.5090	
   >> MPG: 0.038, MPC: 2.141, MPMHB: 2.288
Epoch: [49][1100/1625]	Per Sample Total Time 0.00456	Per Sample Data Time 0.00086	Per Sample DNN Time 0.00370	Train Loss 6.3987	
   >> MPG: 0.035, MPC: 2.260, MPMHB: 2.201
---------------- step 79200 evaluation ----------------
masked acc train: 0.465625
nce loss train: 6.514840
masked acc eval: 0.480384
nce loss eval: 0.038155
# 100, step 78400-79200, lr: 7.812500e-06
# 100, step 78400-79200, training time: 230.653
---------------- evaluation finished ----------------
Epoch: [49][1200/1625]	Per Sample Total Time 0.47717	Per Sample Data Time 0.47317	Per Sample DNN Time 0.00401	Train Loss 6.3641	
   >> MPG: 0.035, MPC: 2.249, MPMHB: 2.165
Epoch: [49][1300/1625]	Per Sample Total Time 0.00879	Per Sample Data Time 0.00489	Per Sample DNN Time 0.00390	Train Loss 6.5356	
   >> MPG: 0.037, MPC: 2.285, MPMHB: 2.219
Epoch: [49][1400/1625]	Per Sample Total Time 0.00642	Per Sample Data Time 0.00255	Per Sample DNN Time 0.00386	Train Loss 6.3882	
   >> MPG: 0.036, MPC: 2.208, MPMHB: 2.211
Epoch: [49][1500/1625]	Per Sample Total Time 0.00566	Per Sample Data Time 0.00177	Per Sample DNN Time 0.00389	Train Loss 6.4058	
   >> MPG: 0.035, MPC: 2.373, MPMHB: 2.112
Epoch: [49][1600/1625]	Per Sample Total Time 0.00525	Per Sample Data Time 0.00138	Per Sample DNN Time 0.00387	Train Loss 6.4558	
   >> MPG: 0.035, MPC: 2.506, MPMHB: 2.047
2026-01-28 21:45:01.792579
Epoch: [50][75/1625]	Per Sample Total Time 0.00561	Per Sample Data Time 0.00177	Per Sample DNN Time 0.00384	Train Loss 6.3532	
   >> MPG: 0.035, MPC: 2.162, MPMHB: 2.242
Epoch: [50][175/1625]	Per Sample Total Time 0.00533	Per Sample Data Time 0.00150	Per Sample DNN Time 0.00383	Train Loss 6.5185	
   >> MPG: 0.036, MPC: 2.283, MPMHB: 2.235
Epoch: [50][275/1625]	Per Sample Total Time 0.00513	Per Sample Data Time 0.00132	Per Sample DNN Time 0.00382	Train Loss 6.5002	
   >> MPG: 0.035, MPC: 2.403, MPMHB: 2.161
---------------- step 80000 evaluation ----------------
masked acc train: 0.481250
nce loss train: 6.611906
masked acc eval: 0.479713
nce loss eval: 0.038105
# 101, step 79200-80000, lr: 7.812500e-06
# 101, step 79200-80000, training time: 146.267
---------------- evaluation finished ----------------
Epoch: [50][375/1625]	Per Sample Total Time 0.50297	Per Sample Data Time 0.49905	Per Sample DNN Time 0.00391	Train Loss 6.4497	
   >> MPG: 0.035, MPC: 2.345, MPMHB: 2.157
Epoch: [50][475/1625]	Per Sample Total Time 0.00891	Per Sample Data Time 0.00514	Per Sample DNN Time 0.00378	Train Loss 6.4578	
   >> MPG: 0.036, MPC: 2.196, MPMHB: 2.261
Epoch: [50][575/1625]	Per Sample Total Time 0.00643	Per Sample Data Time 0.00268	Per Sample DNN Time 0.00375	Train Loss 6.2954	
   >> MPG: 0.035, MPC: 2.184, MPMHB: 2.195
Epoch: [50][675/1625]	Per Sample Total Time 0.00560	Per Sample Data Time 0.00186	Per Sample DNN Time 0.00375	Train Loss 6.4577	
   >> MPG: 0.037, MPC: 2.180, MPMHB: 2.253
Epoch: [50][775/1625]	Per Sample Total Time 0.00518	Per Sample Data Time 0.00144	Per Sample DNN Time 0.00374	Train Loss 6.3912	
   >> MPG: 0.036, MPC: 2.136, MPMHB: 2.274
Epoch: [50][875/1625]	Per Sample Total Time 0.00493	Per Sample Data Time 0.00119	Per Sample DNN Time 0.00374	Train Loss 6.4784	
   >> MPG: 0.037, MPC: 2.239, MPMHB: 2.214
Epoch: [50][975/1625]	Per Sample Total Time 0.00476	Per Sample Data Time 0.00103	Per Sample DNN Time 0.00374	Train Loss 6.5748	
   >> MPG: 0.036, MPC: 2.418, MPMHB: 2.191
Epoch: [50][1075/1625]	Per Sample Total Time 0.00464	Per Sample Data Time 0.00091	Per Sample DNN Time 0.00373	Train Loss 6.5250	
   >> MPG: 0.037, MPC: 2.211, MPMHB: 2.278
---------------- step 80800 evaluation ----------------
masked acc train: 0.498281
nce loss train: 6.580158
masked acc eval: 0.480110
nce loss eval: 0.038137
# 102, step 80000-80800, lr: 3.906250e-06
# 102, step 80000-80800, training time: 230.853
---------------- evaluation finished ----------------
Epoch: [50][1175/1625]	Per Sample Total Time 0.46261	Per Sample Data Time 0.45876	Per Sample DNN Time 0.00385	Train Loss 6.3112	
   >> MPG: 0.035, MPC: 2.220, MPMHB: 2.183
Epoch: [50][1275/1625]	Per Sample Total Time 0.00837	Per Sample Data Time 0.00473	Per Sample DNN Time 0.00364	Train Loss 6.4414	
   >> MPG: 0.037, MPC: 2.189, MPMHB: 2.228
Epoch: [50][1375/1625]	Per Sample Total Time 0.00611	Per Sample Data Time 0.00247	Per Sample DNN Time 0.00364	Train Loss 6.4830	
   >> MPG: 0.037, MPC: 2.190, MPMHB: 2.243
Epoch: [50][1475/1625]	Per Sample Total Time 0.00535	Per Sample Data Time 0.00171	Per Sample DNN Time 0.00364	Train Loss 6.4561	
   >> MPG: 0.036, MPC: 2.208, MPMHB: 2.252
Epoch: [50][1575/1625]	Per Sample Total Time 0.00496	Per Sample Data Time 0.00133	Per Sample DNN Time 0.00363	Train Loss 6.5997	
   >> MPG: 0.038, MPC: 2.180, MPMHB: 2.315
2026-01-28 21:53:08.676087
Epoch: [51][50/1625]	Per Sample Total Time 0.00479	Per Sample Data Time 0.00116	Per Sample DNN Time 0.00363	Train Loss 6.2481	
   >> MPG: 0.035, MPC: 2.149, MPMHB: 2.194
Epoch: [51][150/1625]	Per Sample Total Time 0.00462	Per Sample Data Time 0.00099	Per Sample DNN Time 0.00363	Train Loss 6.6447	
   >> MPG: 0.039, MPC: 2.199, MPMHB: 2.326
Epoch: [51][250/1625]	Per Sample Total Time 0.00451	Per Sample Data Time 0.00088	Per Sample DNN Time 0.00363	Train Loss 6.4726	
   >> MPG: 0.035, MPC: 2.366, MPMHB: 2.181
---------------- step 81600 evaluation ----------------
masked acc train: 0.471719
nce loss train: 6.572040
masked acc eval: 0.480470
nce loss eval: 0.038102
# 103, step 80800-81600, lr: 3.906250e-06
# 103, step 80800-81600, training time: 117.275
---------------- evaluation finished ----------------
Epoch: [51][350/1625]	Per Sample Total Time 0.46560	Per Sample Data Time 0.46195	Per Sample DNN Time 0.00365	Train Loss 6.3214	
   >> MPG: 0.034, MPC: 2.339, MPMHB: 2.111
Epoch: [51][450/1625]	Per Sample Total Time 0.00852	Per Sample Data Time 0.00477	Per Sample DNN Time 0.00376	Train Loss 6.3246	
   >> MPG: 0.034, MPC: 2.257, MPMHB: 2.185
Epoch: [51][550/1625]	Per Sample Total Time 0.00622	Per Sample Data Time 0.00249	Per Sample DNN Time 0.00373	Train Loss 6.4737	
   >> MPG: 0.037, MPC: 2.266, MPMHB: 2.200
Epoch: [51][650/1625]	Per Sample Total Time 0.00546	Per Sample Data Time 0.00173	Per Sample DNN Time 0.00373	Train Loss 6.3376	
   >> MPG: 0.035, MPC: 2.231, MPMHB: 2.187
Epoch: [51][750/1625]	Per Sample Total Time 0.00507	Per Sample Data Time 0.00135	Per Sample DNN Time 0.00372	Train Loss 6.3473	
   >> MPG: 0.035, MPC: 2.330, MPMHB: 2.096
Epoch: [51][850/1625]	Per Sample Total Time 0.00483	Per Sample Data Time 0.00111	Per Sample DNN Time 0.00372	Train Loss 6.4049	
   >> MPG: 0.036, MPC: 2.164, MPMHB: 2.245
Epoch: [51][950/1625]	Per Sample Total Time 0.00467	Per Sample Data Time 0.00096	Per Sample DNN Time 0.00371	Train Loss 6.5578	
   >> MPG: 0.037, MPC: 2.226, MPMHB: 2.278
Epoch: [51][1050/1625]	Per Sample Total Time 0.00456	Per Sample Data Time 0.00085	Per Sample DNN Time 0.00371	Train Loss 6.4569	
   >> MPG: 0.035, MPC: 2.366, MPMHB: 2.148
---------------- step 82400 evaluation ----------------
masked acc train: 0.464062
nce loss train: 6.365942
masked acc eval: 0.479945
nce loss eval: 0.038087
# 104, step 81600-82400, lr: 3.906250e-06
# 104, step 81600-82400, training time: 229.689
---------------- evaluation finished ----------------
Epoch: [51][1150/1625]	Per Sample Total Time 0.47106	Per Sample Data Time 0.46736	Per Sample DNN Time 0.00370	Train Loss 6.4430	
   >> MPG: 0.036, MPC: 2.164, MPMHB: 2.289
Epoch: [51][1250/1625]	Per Sample Total Time 0.00853	Per Sample Data Time 0.00482	Per Sample DNN Time 0.00371	Train Loss 6.4953	
   >> MPG: 0.038, MPC: 2.116, MPMHB: 2.284
Epoch: [51][1350/1625]	Per Sample Total Time 0.00622	Per Sample Data Time 0.00252	Per Sample DNN Time 0.00371	Train Loss 6.4542	
   >> MPG: 0.037, MPC: 2.229, MPMHB: 2.193
Epoch: [51][1450/1625]	Per Sample Total Time 0.00545	Per Sample Data Time 0.00174	Per Sample DNN Time 0.00370	Train Loss 6.2839	
   >> MPG: 0.036, MPC: 1.988, MPMHB: 2.290
Epoch: [51][1550/1625]	Per Sample Total Time 0.00505	Per Sample Data Time 0.00136	Per Sample DNN Time 0.00370	Train Loss 6.3637	
   >> MPG: 0.036, MPC: 2.237, MPMHB: 2.173
2026-01-28 22:00:53.383081
Epoch: [52][25/1625]	Per Sample Total Time 0.00488	Per Sample Data Time 0.00119	Per Sample DNN Time 0.00369	Train Loss 6.4130	
   >> MPG: 0.035, MPC: 2.301, MPMHB: 2.161
Epoch: [52][125/1625]	Per Sample Total Time 0.00471	Per Sample Data Time 0.00102	Per Sample DNN Time 0.00369	Train Loss 6.6565	
   >> MPG: 0.036, MPC: 2.435, MPMHB: 2.255
Epoch: [52][225/1625]	Per Sample Total Time 0.00459	Per Sample Data Time 0.00090	Per Sample DNN Time 0.00369	Train Loss 6.4396	
   >> MPG: 0.036, MPC: 2.200, MPMHB: 2.244
---------------- step 83200 evaluation ----------------
masked acc train: 0.492344
nce loss train: 6.274942
masked acc eval: 0.480113
nce loss eval: 0.038135
# 105, step 82400-83200, lr: 1.953125e-06
# 105, step 82400-83200, training time: 112.886
